Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Region,City,Age,Category,Product Name,Unit Price,Quantity,Gross Sales,Discount (%),Sales,Cost,Profit,Profit Margin (%),Payment Method,Customer Rating,Returned,Month,Month Name,Quarter,Weekday,Age Group
ORD-017368,2025-11-06,2025-11-12,Standard Class,C-2026,Lucas Patel,Corporate,East,Boston,44,Sports & Fitness,Bowflex Dumbbells,252.58,4,1010.32,0.0,1010.32,560.48,449.84,44.52,Credit Card,5.0,0,11,November,4,Thursday,36-45
ORD-017369,2025-11-06,2025-11-12,Standard Class,C-1780,John Sharma,Corporate,Central,Chicago,18,Books & Media,Atomic Habits,49.15,2,98.3,0.0,98.3,43.71,54.59,55.53,Credit Card,3.5,0,11,November,4,Thursday,18-25
ORD-017370,2025-11-06,2025-11-12,Standard Class,C-1707,John Smith,Consumer,East,New York,26,Clothing,Ray-Ban Aviators,133.02,4,532.08,20.0,425.66,266.45,159.21,37.4,PayPal,3.6,0,11,November,4,Thursday,26-35
ORD-017371,2025-11-07,2025-11-11,Second Class,C-1695,Patricia Sharma,Corporate,East,Boston,28,Beauty & Health,Biotin Supplements,89.14,1,89.14,0.0,89.14,50.13,39.01,43.76,Credit Card,4.7,0,11,November,4,Friday,26-35
ORD-017372,2025-11-07,2025-11-13,Standard Class,C-1758,Aisha Patel,Consumer,West,Seattle,30,Home & Kitchen,Nespresso Vertuo,172.56,1,172.56,15.0,146.68,107.66,39.02,26.6,Credit Card,3.6,0,11,November,4,Friday,26-35
ORD-017373,2025-11-07,2025-11-09,First Class,C-1367,Lucas Williams,Consumer,Central,Houston,18,Electronics,Logitech MX Keys,363.52,2,727.04,0.0,727.04,503.78,223.26,30.71,Debit Card,3.5,0,11,November,4,Friday,18-25
ORD-017374,2025-11-07,2025-11-11,Second Class,C-1884,Susan Brown,Consumer,East,Boston,29,Home & Kitchen,Philips Hue Kit,465.51,1,465.51,25.0,349.13,313.43,35.7,10.23,Credit Card,3.1,0,11,November,4,Friday,26-35
ORD-017375,2025-11-07,2025-11-13,Standard Class,C-1734,Arjun Reddy,Consumer,West,Seattle,36,Food & Grocery,Olive Oil EV,41.44,2,82.88,0.0,82.88,50.68,32.2,38.85,PayPal,4.3,0,11,November,4,Friday,36-45
ORD-017376,2025-11-07,2025-11-13,Standard Class,C-1227,John Jones,Consumer,South,Nashville,48,Beauty & Health,Cetaphil Moisturizer,178.3,1,178.3,25.0,133.73,97.92,35.81,26.78,PayPal,4.9,0,11,November,4,Friday,46-55
ORD-017377,2025-11-07,2025-11-09,First Class,C-1664,Susan Kim,Consumer,East,Boston,52,Books & Media,Atomic Habits,78.07,5,390.35,20.0,312.28,207.7,104.58,33.49,Apple Pay,4.3,0,11,November,4,Friday,46-55
ORD-017378,2025-11-07,2025-11-11,Second Class,C-1322,Susan Lee,Home Office,South,Atlanta,32,Clothing,Zara Blazer,148.33,1,148.33,0.0,148.33,89.49,58.84,39.67,Debit Card,3.8,0,11,November,4,Friday,26-35
ORD-017379,2025-11-07,2025-11-11,Second Class,C-1287,Linda Kim,Corporate,Central,Houston,50,Books & Media,Zero to One,52.74,1,52.74,10.0,47.47,25.21,22.26,46.89,Apple Pay,3.3,0,11,November,4,Friday,46-55
ORD-017380,2025-11-07,2025-11-13,Standard Class,C-2175,Jennifer Patel,Corporate,West,Seattle,43,Home & Kitchen,Breville Espresso,352.26,1,352.26,0.0,352.26,213.38,138.88,39.43,Debit Card,4.0,0,11,November,4,Friday,36-45
ORD-017381,2025-11-07,2025-11-09,First Class,C-1799,Mary Smith,Consumer,South,Atlanta,40,Clothing,Under Armour T-Shirt,163.39,2,326.78,10.0,294.1,201.74,92.36,31.4,Debit Card,3.3,0,11,November,4,Friday,36-45
ORD-017382,2025-11-07,2025-11-13,Standard Class,C-1148,Sofia Chen,Consumer,East,Philadelphia,28,Electronics,iPhone 15 Pro,824.23,1,824.23,0.0,824.23,583.11,241.12,29.25,Debit Card,3.8,0,11,November,4,Friday,26-35
ORD-017383,2025-11-07,2025-11-07,Same Day,C-1377,Patricia Singh,Corporate,South,Nashville,43,Clothing,New Balance 574,104.14,2,208.28,0.0,208.28,125.99,82.29,39.51,Debit Card,5.0,0,11,November,4,Friday,36-45
ORD-017384,2025-11-07,2025-11-13,Standard Class,C-1565,Aisha Chen,Corporate,West,Seattle,29,Clothing,Ray-Ban Aviators,180.51,1,180.51,10.0,162.46,95.54,66.92,41.19,PayPal,5.0,0,11,November,4,Friday,26-35
ORD-017385,2025-11-07,2025-11-13,Standard Class,C-1873,Lucas Singh,Consumer,East,New York,39,Electronics,iPhone 15 Pro,1767.96,1,1767.96,0.0,1767.96,1145.98,621.98,35.18,Credit Card,4.6,0,11,November,4,Friday,36-45
ORD-017386,2025-11-07,2025-11-11,Second Class,C-1910,Susan Johnson,Consumer,Central,Dallas,18,Home & Kitchen,Nespresso Vertuo,723.71,1,723.71,0.0,723.71,498.75,224.96,31.08,Debit Card,4.3,0,11,November,4,Friday,18-25
ORD-017387,2025-11-07,2025-11-13,Standard Class,C-1473,James Reddy,Corporate,West,San Francisco,28,Clothing,Under Armour T-Shirt,162.08,5,810.4,10.0,729.36,462.49,266.87,36.59,Debit Card,3.9,0,11,November,4,Friday,26-35
ORD-017388,2025-11-07,2025-11-11,Second Class,C-1012,David Jones,Consumer,East,Philadelphia,48,Electronics,MacBook Air M3,656.09,1,656.09,10.0,590.48,455.41,135.07,22.87,Credit Card,2.7,0,11,November,4,Friday,46-55
ORD-017389,2025-11-07,2025-11-09,First Class,C-2175,Jennifer Patel,Corporate,West,Seattle,43,Electronics,Canon EOS R50,877.94,1,877.94,15.0,746.25,606.4,139.85,18.74,PayPal,3.9,0,11,November,4,Friday,36-45
ORD-017390,2025-11-07,2025-11-11,Second Class,C-1565,Aisha Chen,Corporate,West,Seattle,29,Clothing,Under Armour T-Shirt,244.91,4,979.64,15.0,832.69,632.29,200.4,24.07,PayPal,4.3,0,11,November,4,Friday,26-35
ORD-017391,2025-11-07,2025-11-09,First Class,C-1095,Sofia Jones,Consumer,West,Los Angeles,49,Beauty & Health,Garnier SPF 50,362.57,2,725.14,0.0,725.14,436.97,288.17,39.74,Credit Card,3.8,0,11,November,4,Friday,46-55
ORD-017392,2025-11-07,2025-11-13,Standard Class,C-1174,Aisha Patel,Consumer,East,Philadelphia,21,Clothing,Adidas Ultraboost,133.85,2,267.7,10.0,240.93,142.31,98.62,40.93,Credit Card,3.4,0,11,November,4,Friday,18-25
ORD-017393,2025-11-07,2025-11-11,Second Class,C-1417,Omar Jones,Consumer,South,Nashville,53,Home & Kitchen,Dyson V15 Vacuum,228.82,1,228.82,5.0,217.38,133.67,83.71,38.51,Debit Card,3.8,0,11,November,4,Friday,46-55
ORD-017394,2025-11-07,2025-11-13,Standard Class,C-1617,John Lee,Corporate,West,Los Angeles,52,Home & Kitchen,Roomba i7+,32.22,3,96.66,0.0,96.66,64.51,32.15,33.26,Apple Pay,4.1,0,11,November,4,Friday,46-55
ORD-017395,2025-11-07,2025-11-13,Standard Class,C-2010,Michael Johnson,Consumer,East,Boston,49,Clothing,Nike Air Force 1,227.0,1,227.0,15.0,192.95,119.25,73.7,38.2,Credit Card,4.2,0,11,November,4,Friday,46-55
ORD-017396,2025-11-07,2025-11-09,First Class,C-1896,Linda Johnson,Corporate,West,Los Angeles,63,Sports & Fitness,Foam Roller,147.54,1,147.54,10.0,132.79,90.57,42.22,31.79,Debit Card,3.9,0,11,November,4,Friday,56+
ORD-017397,2025-11-07,2025-11-11,Second Class,C-2119,Lucas Williams,Home Office,West,San Francisco,56,Clothing,Puma Track Pants,47.73,2,95.46,20.0,76.37,49.22,27.15,35.55,Debit Card,4.3,0,11,November,4,Friday,56+
ORD-017398,2025-11-07,2025-11-13,Standard Class,C-1278,Lucas Brown,Corporate,West,San Francisco,37,Beauty & Health,Biotin Supplements,331.05,1,331.05,10.0,297.94,193.22,104.72,35.15,Credit Card,5.0,0,11,November,4,Friday,36-45
ORD-017399,2025-11-08,2025-11-12,Second Class,C-1192,Aisha Garcia,Consumer,East,Boston,29,Home & Kitchen,Nespresso Vertuo,150.61,1,150.61,0.0,150.61,100.55,50.06,33.24,PayPal,4.4,0,11,November,4,Saturday,26-35
ORD-017400,2025-11-08,2025-11-08,Same Day,C-1554,Arjun Brown,Corporate,Central,Chicago,44,Electronics,iPhone 15 Pro,554.39,1,554.39,0.0,554.39,394.55,159.84,28.83,Credit Card,5.0,0,11,November,4,Saturday,36-45
ORD-017401,2025-11-08,2025-11-14,Standard Class,C-1264,Patricia Miller,Consumer,West,San Francisco,50,Food & Grocery,Olive Oil EV,23.17,1,23.17,0.0,23.17,15.97,7.2,31.07,PayPal,4.3,0,11,November,4,Saturday,46-55
ORD-017402,2025-11-08,2025-11-14,Standard Class,C-1255,Omar Reddy,Consumer,South,Charlotte,23,Books & Media,Python Crash Course,54.21,2,108.42,0.0,108.42,59.47,48.95,45.15,Apple Pay,5.0,0,11,November,4,Saturday,18-25
ORD-017403,2025-11-08,2025-11-14,Standard Class,C-1269,James Sharma,Home Office,East,New York,43,Books & Media,Rich Dad Poor Dad,17.81,2,35.62,0.0,35.62,19.56,16.06,45.09,Credit Card,3.7,0,11,November,4,Saturday,36-45
ORD-017404,2025-11-08,2025-11-10,First Class,C-2097,Priya Kumar,Consumer,East,New York,33,Clothing,Gap Hoodie,127.99,1,127.99,0.0,127.99,68.3,59.69,46.64,Debit Card,4.1,0,11,November,4,Saturday,26-35
ORD-017405,2025-11-08,2025-11-08,Same Day,C-1163,Linda Reddy,Consumer,Central,Chicago,54,Home & Kitchen,Instant Pot Duo,536.25,1,536.25,0.0,536.25,335.76,200.49,37.39,Debit Card,4.1,0,11,November,4,Saturday,46-55
ORD-017406,2025-11-08,2025-11-08,Same Day,C-2107,John Patel,Consumer,West,Los Angeles,31,Electronics,Dell XPS 15,1765.26,1,1765.26,5.0,1677.0,1190.33,486.67,29.02,Debit Card,4.6,0,11,November,4,Saturday,26-35
ORD-017407,2025-11-08,2025-11-12,Second Class,C-1055,Jennifer Kim,Corporate,West,San Francisco,54,Electronics,Canon EOS R50,1558.26,4,6233.04,0.0,6233.04,4076.43,2156.61,34.6,Bank Transfer,4.2,0,11,November,4,Saturday,46-55
ORD-017408,2025-11-08,2025-11-14,Standard Class,C-2184,David Williams,Consumer,Central,Dallas,30,Beauty & Health,Garnier SPF 50,246.04,2,492.08,15.0,418.27,243.59,174.68,41.76,Apple Pay,4.8,0,11,November,4,Saturday,26-35
ORD-017409,2025-11-08,2025-11-14,Standard Class,C-1797,Jennifer Jones,Consumer,West,San Francisco,34,Electronics,Apple Watch Series 9,1738.25,2,3476.5,0.0,3476.5,2327.62,1148.88,33.05,Credit Card,4.6,0,11,November,4,Saturday,26-35
ORD-017410,2025-11-08,2025-11-10,First Class,C-1421,Priya Singh,Corporate,West,Los Angeles,53,Electronics,iPhone 15 Pro,347.12,1,347.12,0.0,347.12,234.1,113.02,32.56,Debit Card,4.1,0,11,November,4,Saturday,46-55
ORD-017411,2025-11-08,2025-11-10,First Class,C-1399,Omar Patel,Consumer,Central,Houston,40,Books & Media,Atomic Habits,27.77,1,27.77,15.0,23.6,12.75,10.85,45.97,Debit Card,3.4,0,11,November,4,Saturday,36-45
ORD-017412,2025-11-08,2025-11-14,Standard Class,C-1753,Aisha Johnson,Consumer,Central,Dallas,39,Home & Kitchen,Ninja Air Fryer,753.92,1,753.92,0.0,753.92,494.92,259.0,34.35,PayPal,4.5,0,11,November,4,Saturday,36-45
ORD-017413,2025-11-08,2025-11-10,First Class,C-1890,David Lee,Consumer,South,Nashville,30,Clothing,Levi's 501 Jeans,29.35,2,58.7,0.0,58.7,30.01,28.69,48.88,Credit Card,3.7,0,11,November,4,Saturday,26-35
ORD-017414,2025-11-08,2025-11-14,Standard Class,C-1911,James Sharma,Consumer,South,Charlotte,52,Beauty & Health,Vitamin C Serum,407.22,1,407.22,30.0,285.05,199.19,85.86,30.12,Credit Card,4.9,1,11,November,4,Saturday,46-55
ORD-017415,2025-11-08,2025-11-14,Standard Class,C-1142,Lucas Reddy,Consumer,South,Atlanta,40,Beauty & Health,MAC Foundation,127.77,2,255.54,0.0,255.54,133.79,121.75,47.64,Debit Card,4.0,0,11,November,4,Saturday,36-45
ORD-017416,2025-11-08,2025-11-12,Second Class,C-2121,Linda Lee,Corporate,South,Atlanta,18,Clothing,Adidas Ultraboost,126.55,1,126.55,25.0,94.91,70.64,24.27,25.57,Credit Card,3.9,0,11,November,4,Saturday,18-25
ORD-017417,2025-11-08,2025-11-14,Standard Class,C-1156,Michael Davis,Corporate,East,New York,36,Sports & Fitness,Hydro Flask 32oz,287.28,2,574.56,0.0,574.56,360.61,213.95,37.24,Credit Card,2.8,0,11,November,4,Saturday,36-45
ORD-017418,2025-11-08,2025-11-14,Standard Class,C-2185,Patricia Garcia,Consumer,West,Los Angeles,40,Clothing,Puma Track Pants,59.74,2,119.48,0.0,119.48,61.21,58.27,48.77,Debit Card,3.6,0,11,November,4,Saturday,36-45
ORD-017419,2025-11-08,2025-11-10,First Class,C-1051,David Smith,Corporate,East,New York,44,Food & Grocery,Chia Seeds 1kg,9.68,1,9.68,15.0,8.23,5.78,2.45,29.77,PayPal,4.6,0,11,November,4,Saturday,36-45
ORD-017420,2025-11-08,2025-11-10,First Class,C-1087,Patricia Brown,Consumer,West,San Francisco,18,Electronics,Dell XPS 15,142.04,5,710.2,10.0,639.18,461.97,177.21,27.72,Credit Card,4.0,0,11,November,4,Saturday,18-25
ORD-017421,2025-11-08,2025-11-14,Standard Class,C-1660,Jennifer Garcia,Consumer,West,San Francisco,44,Sports & Fitness,TRX Kit,108.63,1,108.63,15.0,92.34,72.35,19.99,21.65,Credit Card,3.7,0,11,November,4,Saturday,36-45
ORD-017422,2025-11-08,2025-11-14,Standard Class,C-1739,John Patel,Home Office,East,Philadelphia,42,Books & Media,The Lean Startup,35.53,1,35.53,10.0,31.98,15.21,16.77,52.44,Credit Card,4.9,0,11,November,4,Saturday,36-45
ORD-017423,2025-11-08,2025-11-12,Second Class,C-1313,Susan Brown,Consumer,Central,Chicago,33,Electronics,Apple Watch Series 9,651.86,1,651.86,0.0,651.86,452.2,199.66,30.63,PayPal,3.1,0,11,November,4,Saturday,26-35
ORD-017424,2025-11-08,2025-11-10,First Class,C-1703,Omar Smith,Home Office,South,Nashville,49,Electronics,Canon EOS R50,437.27,2,874.54,20.0,699.63,584.32,115.31,16.48,Debit Card,3.8,0,11,November,4,Saturday,46-55
ORD-017425,2025-11-08,2025-11-12,Second Class,C-1241,David Chen,Consumer,South,Charlotte,39,Home & Kitchen,Dyson V15 Vacuum,456.73,1,456.73,30.0,319.71,314.66,5.05,1.58,Credit Card,4.6,0,11,November,4,Saturday,36-45
ORD-017426,2025-11-08,2025-11-14,Standard Class,C-1036,Aisha Reddy,Corporate,South,Nashville,38,Clothing,Nike Air Force 1,118.34,3,355.02,10.0,319.52,223.71,95.81,29.99,Credit Card,4.5,0,11,November,4,Saturday,36-45
ORD-017427,2025-11-08,2025-11-12,Second Class,C-1101,John Davis,Consumer,West,Los Angeles,48,Home & Kitchen,Philips Hue Kit,576.84,3,1730.52,25.0,1297.89,1189.08,108.81,8.38,PayPal,4.0,0,11,November,4,Saturday,46-55
ORD-017428,2025-11-08,2025-11-12,Second Class,C-1203,Linda Miller,Consumer,East,Boston,37,Clothing,Zara Blazer,227.1,1,227.1,0.0,227.1,132.54,94.56,41.64,Credit Card,4.5,0,11,November,4,Saturday,36-45
ORD-017429,2025-11-08,2025-11-14,Standard Class,C-2178,Jennifer Garcia,Corporate,West,San Francisco,25,Sports & Fitness,Resistance Bands,253.32,1,253.32,20.0,202.66,168.49,34.17,16.86,PayPal,3.9,0,11,November,4,Saturday,18-25
ORD-017430,2025-11-08,2025-11-10,First Class,C-2049,Lucas Lee,Corporate,East,Philadelphia,38,Electronics,iPad Pro 12.9,676.06,1,676.06,0.0,676.06,486.13,189.93,28.09,Debit Card,4.6,0,11,November,4,Saturday,36-45
ORD-017431,2025-11-08,2025-11-12,Second Class,C-1976,Sofia Kumar,Consumer,East,Philadelphia,40,Electronics,Dell XPS 15,736.42,2,1472.84,15.0,1251.91,1051.76,200.15,15.99,Credit Card,4.8,0,11,November,4,Saturday,36-45
ORD-017432,2025-11-08,2025-11-14,Standard Class,C-1688,Robert Johnson,Home Office,Central,Chicago,38,Books & Media,Sapiens,57.91,1,57.91,10.0,52.12,25.6,26.52,50.88,Debit Card,4.0,0,11,November,4,Saturday,36-45
ORD-017433,2025-11-08,2025-11-10,First Class,C-2122,Michael Kim,Consumer,East,New York,18,Books & Media,Deep Work,42.54,1,42.54,0.0,42.54,19.5,23.04,54.16,Credit Card,3.8,0,11,November,4,Saturday,18-25
ORD-017434,2025-11-08,2025-11-12,Second Class,C-1705,Omar Garcia,Consumer,West,San Francisco,39,Home & Kitchen,IKEA KALLAX Shelf,444.37,1,444.37,0.0,444.37,307.19,137.18,30.87,Debit Card,3.7,0,11,November,4,Saturday,36-45
ORD-017435,2025-11-08,2025-11-08,Same Day,C-1003,Patricia Williams,Consumer,South,Charlotte,47,Food & Grocery,Granola Bars 24pk,24.69,2,49.38,20.0,39.5,32.63,6.87,17.39,Debit Card,3.7,0,11,November,4,Saturday,46-55
ORD-017436,2025-11-08,2025-11-08,Same Day,C-2007,Michael Patel,Consumer,South,Atlanta,31,Food & Grocery,Olive Oil EV,35.9,2,71.8,0.0,71.8,42.45,29.35,40.88,PayPal,4.2,0,11,November,4,Saturday,26-35
ORD-017437,2025-11-08,2025-11-14,Standard Class,C-1532,Patricia Brown,Consumer,South,Nashville,37,Home & Kitchen,Weber Grill,152.33,2,304.66,25.0,228.5,208.69,19.81,8.67,Debit Card,4.1,0,11,November,4,Saturday,36-45
ORD-017438,2025-11-08,2025-11-14,Standard Class,C-1467,Lucas Sharma,Corporate,West,Los Angeles,42,Sports & Fitness,Hydro Flask 32oz,264.55,1,264.55,15.0,224.87,168.71,56.16,24.97,Debit Card,4.2,0,11,November,4,Saturday,36-45
ORD-017439,2025-11-08,2025-11-14,Standard Class,C-1141,Michael Reddy,Consumer,South,Atlanta,32,Clothing,New Balance 574,176.79,1,176.79,5.0,167.95,96.55,71.4,42.51,Debit Card,5.0,0,11,November,4,Saturday,26-35
ORD-017440,2025-11-09,2025-11-13,Second Class,C-2019,Michael Singh,Home Office,Central,Houston,44,Home & Kitchen,Weber Grill,454.16,1,454.16,0.0,454.16,313.33,140.83,31.01,PayPal,3.5,0,11,November,4,Sunday,36-45
ORD-017441,2025-11-09,2025-11-09,Same Day,C-1623,Mary Kumar,Corporate,East,Boston,28,Electronics,Samsung Galaxy S24,1367.23,2,2734.46,5.0,2597.74,1699.25,898.49,34.59,Debit Card,4.4,0,11,November,4,Sunday,26-35
ORD-017442,2025-11-09,2025-11-15,Standard Class,C-1369,Omar Patel,Corporate,West,Seattle,30,Electronics,iPhone 15 Pro,390.45,1,390.45,0.0,390.45,249.02,141.43,36.22,Debit Card,3.3,0,11,November,4,Sunday,26-35
ORD-017443,2025-11-09,2025-11-13,Second Class,C-2128,Omar Jones,Corporate,West,San Francisco,46,Electronics,iPad Pro 12.9,1610.75,5,8053.75,15.0,6845.69,5443.4,1402.29,20.48,Debit Card,3.1,0,11,November,4,Sunday,46-55
ORD-017444,2025-11-09,2025-11-15,Standard Class,C-1130,David Jones,Corporate,West,Seattle,41,Clothing,Under Armour T-Shirt,191.41,3,574.23,0.0,574.23,328.15,246.08,42.85,Debit Card,4.3,0,11,November,4,Sunday,36-45
ORD-017445,2025-11-09,2025-11-11,First Class,C-2088,Sofia Lee,Consumer,East,Philadelphia,36,Home & Kitchen,Breville Espresso,649.14,1,649.14,15.0,551.77,435.82,115.95,21.01,Credit Card,4.6,0,11,November,4,Sunday,36-45
ORD-017446,2025-11-09,2025-11-13,Second Class,C-2174,Linda Garcia,Home Office,West,San Francisco,40,Clothing,Ray-Ban Aviators,242.66,1,242.66,0.0,242.66,156.56,86.1,35.48,Credit Card,3.9,0,11,November,4,Sunday,36-45
ORD-017447,2025-11-09,2025-11-15,Standard Class,C-1556,Omar Smith,Home Office,West,Los Angeles,24,Electronics,Sony WH-1000XM5,850.13,1,850.13,0.0,850.13,608.79,241.34,28.39,Apple Pay,3.9,0,11,November,4,Sunday,18-25
ORD-017448,2025-11-09,2025-11-09,Same Day,C-1562,Aisha Williams,Home Office,Central,Dallas,46,Electronics,Samsung Galaxy S24,1434.59,1,1434.59,30.0,1004.21,931.15,73.06,7.28,Credit Card,4.4,0,11,November,4,Sunday,46-55
ORD-017449,2025-11-09,2025-11-15,Standard Class,C-1185,Omar Williams,Consumer,West,San Francisco,47,Clothing,Adidas Ultraboost,198.09,1,198.09,10.0,178.28,100.51,77.77,43.62,Credit Card,4.6,0,11,November,4,Sunday,46-55
ORD-017450,2025-11-09,2025-11-15,Standard Class,C-1702,Robert Sharma,Home Office,Central,Chicago,18,Clothing,New Balance 574,51.27,2,102.54,0.0,102.54,65.61,36.93,36.02,Debit Card,4.7,0,11,November,4,Sunday,18-25
ORD-017451,2025-11-09,2025-11-15,Standard Class,C-2046,Robert Smith,Corporate,Central,Dallas,43,Home & Kitchen,Ninja Air Fryer,184.49,1,184.49,25.0,138.37,111.89,26.48,19.14,Google Pay,3.7,0,11,November,4,Sunday,36-45
ORD-017452,2025-11-09,2025-11-15,Standard Class,C-1023,Susan Williams,Consumer,West,Seattle,50,Clothing,New Balance 574,113.33,1,113.33,0.0,113.33,64.46,48.87,43.12,Credit Card,4.2,0,11,November,4,Sunday,46-55
ORD-017453,2025-11-09,2025-11-15,Standard Class,C-1753,Aisha Johnson,Consumer,Central,Dallas,39,Clothing,Zara Blazer,147.32,1,147.32,5.0,139.95,76.41,63.54,45.4,Google Pay,3.9,0,11,November,4,Sunday,36-45
ORD-017454,2025-11-09,2025-11-15,Standard Class,C-1689,Susan Lee,Corporate,West,Seattle,60,Food & Grocery,Whey Protein 5lb,15.46,2,30.92,0.0,30.92,17.98,12.94,41.85,Debit Card,3.6,0,11,November,4,Sunday,56+
ORD-017455,2025-11-09,2025-11-15,Standard Class,C-1605,Priya Garcia,Consumer,West,Los Angeles,35,Electronics,iPad Pro 12.9,1760.09,1,1760.09,10.0,1584.08,1120.08,464.0,29.29,Apple Pay,4.2,0,11,November,4,Sunday,26-35
ORD-017456,2025-11-09,2025-11-15,Standard Class,C-1218,Omar Kim,Consumer,Central,Chicago,53,Clothing,Adidas Ultraboost,240.8,4,963.2,0.0,963.2,489.72,473.48,49.16,Debit Card,4.3,0,11,November,4,Sunday,46-55
ORD-017457,2025-11-09,2025-11-15,Standard Class,C-2083,Mary Brown,Consumer,East,Boston,30,Sports & Fitness,Yoga Mat Pro,147.24,1,147.24,0.0,147.24,90.61,56.63,38.46,Debit Card,3.9,0,11,November,4,Sunday,26-35
ORD-017458,2025-11-09,2025-11-15,Standard Class,C-1104,Michael Singh,Corporate,West,Seattle,56,Electronics,Dell XPS 15,756.86,1,756.86,10.0,681.17,544.86,136.31,20.01,Credit Card,4.9,0,11,November,4,Sunday,56+
ORD-017459,2025-11-09,2025-11-15,Standard Class,C-2194,John Jones,Consumer,South,Charlotte,53,Home & Kitchen,Roomba i7+,760.4,2,1520.8,15.0,1292.68,914.33,378.35,29.27,Apple Pay,3.6,0,11,November,4,Sunday,46-55
ORD-017460,2025-11-09,2025-11-15,Standard Class,C-1070,Omar Miller,Consumer,Central,Chicago,24,Beauty & Health,MAC Foundation,96.02,3,288.06,15.0,244.85,146.95,97.9,39.98,Apple Pay,4.0,0,11,November,4,Sunday,18-25
ORD-017461,2025-11-09,2025-11-15,Standard Class,C-2108,Aisha Smith,Corporate,South,Atlanta,31,Clothing,Nike Air Force 1,34.17,1,34.17,0.0,34.17,21.98,12.19,35.67,Credit Card,3.9,0,11,November,4,Sunday,26-35
ORD-017462,2025-11-09,2025-11-13,Second Class,C-2147,Lucas Singh,Consumer,South,Nashville,60,Clothing,Levi's 501 Jeans,163.53,5,817.65,0.0,817.65,435.38,382.27,46.75,Credit Card,3.9,0,11,November,4,Sunday,56+
ORD-017463,2025-11-09,2025-11-11,First Class,C-1859,Omar Sharma,Consumer,South,Charlotte,45,Books & Media,Sapiens,11.61,1,11.61,0.0,11.61,5.8,5.81,50.04,Debit Card,4.2,0,11,November,4,Sunday,36-45
ORD-017464,2025-11-09,2025-11-11,First Class,C-1350,Linda Jones,Corporate,Central,Houston,35,Clothing,Levi's 501 Jeans,219.87,1,219.87,0.0,219.87,122.57,97.3,44.25,PayPal,4.0,0,11,November,4,Sunday,26-35
ORD-017465,2025-11-09,2025-11-15,Standard Class,C-1718,Jennifer Jones,Consumer,Central,Houston,50,Clothing,H&M Hoodie,67.02,2,134.04,0.0,134.04,77.66,56.38,42.06,PayPal,4.2,0,11,November,4,Sunday,46-55
ORD-017466,2025-11-09,2025-11-15,Standard Class,C-2110,Aisha Williams,Consumer,South,Charlotte,27,Electronics,Sony WH-1000XM5,1704.61,2,3409.22,5.0,3238.76,2159.5,1079.26,33.32,Debit Card,3.9,0,11,November,4,Sunday,26-35
ORD-017467,2025-11-09,2025-11-13,Second Class,C-1276,John Patel,Corporate,East,Philadelphia,18,Clothing,Gap Hoodie,243.56,1,243.56,5.0,231.38,146.04,85.34,36.88,Credit Card,4.4,0,11,November,4,Sunday,18-25
ORD-017468,2025-11-09,2025-11-13,Second Class,C-1830,Michael Kumar,Home Office,Central,Houston,35,Home & Kitchen,Nespresso Vertuo,702.45,1,702.45,0.0,702.45,470.64,231.81,33.0,Credit Card,3.2,0,11,November,4,Sunday,26-35
ORD-017469,2025-11-09,2025-11-11,First Class,C-2064,John Singh,Consumer,South,Nashville,60,Clothing,H&M Hoodie,238.77,1,238.77,0.0,238.77,132.45,106.32,44.53,Credit Card,3.1,0,11,November,4,Sunday,56+
ORD-017470,2025-11-09,2025-11-13,Second Class,C-1277,James Chen,Consumer,South,Charlotte,60,Beauty & Health,Vitamin C Serum,285.89,2,571.78,30.0,400.25,297.54,102.71,25.66,Credit Card,3.3,1,11,November,4,Sunday,56+
